source,family,circuit_id,label,split,cosine_dist,l2_dist_norm,skg_norm,sg_norm,npz_path
netlists,LDO,2320,LDO/2320,train,0.19677764177322388,0.88719242811203,14.167415618896484,10.730263710021973,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2320/comb_graph_gnn.npz
netlists,LDO,2321,LDO/2321,train,0.379439115524292,1.231972575187683,17.100196838378906,10.966255187988281,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2321/comb_graph_gnn.npz
netlists,LDO,2322,LDO/2322,train,0.601753368973732,1.5514552593231201,20.252777099609375,10.49330997467041,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2322/comb_graph_gnn.npz
netlists,LDO,2323,LDO/2323,train,0.5541693344712257,1.4888510704040527,28.396942138671875,10.031028747558594,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2323/comb_graph_gnn.npz
netlists,LDO,2324,LDO/2324,train,0.587498776614666,1.532969355583191,33.537742614746094,10.003835678100586,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2324/comb_graph_gnn.npz
netlists,LDO,2325,LDO/2325,test,0.1089789867401123,0.6602393984794617,10.978543281555176,8.682353973388672,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2325/comb_graph_gnn.npz
netlists,LDO,2326,LDO/2326,train,0.6119383126497269,1.5645296573638916,39.29080581665039,8.992783546447754,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2326/comb_graph_gnn.npz
netlists,LDO,2327,LDO/2327,test,0.6395701467990875,1.5994625091552734,50.82316589355469,9.246318817138672,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2327/comb_graph_gnn.npz
netlists,LDO,2328,LDO/2328,train,0.47152346186339855,1.3733513355255127,65.0873031616211,12.660694122314453,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2328/comb_graph_gnn.npz
netlists,LDO,2329,LDO/2329,train,0.5383862257003784,1.4674961566925049,23.195932388305664,8.965513229370117,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2329/comb_graph_gnn.npz
netlists,LDO,2330,LDO/2330,train,0.47531175054609776,1.378857135772705,19.160249710083008,8.9326171875,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2330/comb_graph_gnn.npz
netlists,LDO,2331,LDO/2331,train,0.6836107075214386,1.6536149978637695,29.179779052734375,9.577672958374023,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2331/comb_graph_gnn.npz
netlists,LDO,2332,LDO/2332,train,0.5383646041154861,1.4674667119979858,25.852216720581055,9.640563011169434,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2332/comb_graph_gnn.npz
netlists,LDO,2333,LDO/2333,train,0.5249994974583387,1.4491370916366577,25.84144401550293,9.39858341217041,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2333/comb_graph_gnn.npz
netlists,LDO,2334,LDO/2334,train,0.16822311282157898,0.820300281047821,29.06378746032715,14.055219650268555,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2334/comb_graph_gnn.npz
netlists,LDO,2335,LDO/2335,train,0.0913439691066742,0.6044632196426392,28.33631706237793,15.335298538208008,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2335/comb_graph_gnn.npz
netlists,LDO,2336,LDO/2336,train,0.417948953807354,1.29297935962677,21.442169189453125,8.945479393005371,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2336/comb_graph_gnn.npz
netlists,LDO,2337,LDO/2337,train,0.5493653602898121,1.4823837280273438,41.67470932006836,8.950610160827637,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2337/comb_graph_gnn.npz
netlists,LDO,2338,LDO/2338,test,0.26273927092552185,1.0251619815826416,37.39435577392578,13.361411094665527,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2338/comb_graph_gnn.npz
netlists,LDO,2339,LDO/2339,train,0.1433226466178894,0.7571597099304199,13.739858627319336,8.789031028747559,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2339/comb_graph_gnn.npz
netlists,LDO,2340,LDO/2340,train,0.4756072871387005,1.3792858123779297,45.43870544433594,8.819567680358887,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2340/comb_graph_gnn.npz
netlists,LDO,2341,LDO/2341,train,0.7356012463569641,1.7153440713882446,38.40243911743164,9.629374504089355,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2341/comb_graph_gnn.npz
